# Simulated BNS merger with GW detection; this is based on Patricelli et al . 2016, 2018
#run	MergerID	RA	Dec	Distance	DistMin	DistMax	redshift	theta	n det	SNR	90%C.R.	50%C.R.
#
run0396	MergerID000316	62.190	56.260	1.613534e+05	9.835340e+04	2.243534e+05	0.036	46.472	3	14.980	29.385	7.870
run0396	MergerID000322	-76.915	78.740	2.127517e+05	1.357517e+05	2.809557e+05	0.048	42.235	3	12.470	25.394	6.518
run0396	MergerID000326	164.451	42.727	2.151551e+05	1.131551e+05	2.347458e+05	0.049	23.833	3	19.710	10.534	2.748
run0396	MergerID000341	3.791	10.450	6.668913e+04	2.853585e+04	1.106891e+05	0.015	58.080	3	26.740	28.148	7.236
run0396	MergerID000357	164.922	32.034	2.269558e+05	1.169558e+05	2.412122e+05	0.051	19.949	3	22.240	17.520	4.068
run0396	MergerID000359	6.492	-68.613	3.064322e+05	1.524322e+05	3.156658e+05	0.069	13.944	2	12.540	1375.183	367.925
run0396	MergerID000372	108.870	20.579	2.410259e+05	1.180259e+05	2.437417e+05	0.055	8.573	2	14.450	1105.376	268.299
run0397	MergerID000002	98.492	-7.578	1.126290e+05	5.762900e+04	1.188631e+05	0.025	18.765	3	28.150	8.135	2.287
run0397	MergerID000008	-41.989	78.068	1.901493e+05	9.614930e+04	1.994082e+05	0.043	17.633	3	15.370	12.330	3.377
run0397	MergerID000015	178.800	48.653	2.002665e+05	9.606641e+04	3.712665e+05	0.045	63.651	3	12.570	264.689	20.333
run0397	MergerID000031	-116.663	32.590	1.248037e+05	5.198460e+04	2.018037e+05	0.028	56.671	3	16.900	10.340	2.948
run0397	MergerID000041	111.045	-66.879	1.756237e+05	1.006237e+05	2.085658e+05	0.040	33.356	3	13.700	21.190	5.560
run0397	MergerID000044	96.183	-38.784	2.252837e+05	1.132837e+05	2.340575e+05	0.051	15.813	3	12.690	185.454	41.027
run0397	MergerID000056	142.730	61.848	2.698578e+05	1.548578e+05	3.212264e+05	0.061	33.579	2	12.370	1622.145	490.882
run0397	MergerID000061	176.385	36.530	2.119827e+05	1.049827e+05	3.189827e+05	0.048	52.501	3	14.260	66.707	12.816
run0397	MergerID000085	-96.987	2.019	8.679153e+04	8.140661e+04	3.147915e+05	0.020	88.135	2	12.880	766.144	183.136
run0397	MergerID000087	151.983	6.702	2.578673e+05	1.558673e+05	3.232921e+05	0.058	38.168	2	13.190	1404.873	460.300
run0397	MergerID000119	-74.000	-8.974	1.956219e+05	1.226219e+05	2.533376e+05	0.044	40.758	3	14.470	72.560	20.973
run0397	MergerID000121	5.439	-54.025	2.542406e+05	1.332406e+05	3.752406e+05	0.057	51.122	3	12.530	112.628	8.644
run0397	MergerID000134	-179.034	-18.204	1.192255e+05	7.522550e+04	1.554391e+05	0.027	41.271	3	20.360	71.786	19.189
run0397	MergerID000162	169.896	35.425	3.274602e+05	1.804602e+05	3.735468e+05	0.074	29.242	2	12.410	1261.930	341.383
run0397	MergerID000178	159.417	-22.885	1.906653e+05	9.666530e+04	1.996000e+05	0.043	17.307	3	15.990	77.392	21.904
run0397	MergerID000193	38.243	62.009	1.508822e+05	9.088220e+04	1.878447e+05	0.034	37.584	3	17.450	19.734	4.960
run0397	MergerID000220	-55.288	-30.564	2.266169e+05	1.416169e+05	2.939083e+05	0.051	40.871	2	15.350	791.952	174.980
run0397	MergerID000228	-177.199	28.183	3.111302e+05	1.881302e+05	3.885243e+05	0.070	37.838	3	13.010	119.832	32.942
run0397	MergerID000249	58.159	-12.545	1.845110e+05	1.185110e+05	2.445167e+05	0.042	42.494	3	12.130	27.674	7.412
run0397	MergerID000259	14.914	-0.497	1.955097e+05	1.195097e+05	2.715097e+05	0.044	46.431	3	13.710	617.996	137.670
run0397	MergerID000272	15.778	-30.820	2.841819e+05	1.451819e+05	3.004035e+05	0.064	19.047	3	15.860	14.067	3.821
run0397	MergerID000304	20.641	-31.897	1.187895e+05	5.576231e+04	2.157895e+05	0.027	62.642	3	16.950	14.572	4.030
run0397	MergerID000313	10.797	75.927	2.520799e+05	1.270799e+05	2.637110e+05	0.057	17.177	3	13.450	20.626	5.322
run0397	MergerID000319	177.900	-53.287	9.545070e+04	4.414610e+04	1.714507e+05	0.022	61.938	3	15.690	18.655	5.017
run0397	MergerID000413	-148.999	18.149	1.895151e+05	1.095151e+05	2.258593e+05	0.043	33.692	3	14.540	35.281	8.013
run0398	MergerID000008	-34.321	-27.000	4.493376e+05	2.173376e+05	4.499057e+05	0.102	2.880	2	13.020	1449.355	498.960
run0398	MergerID000017	-51.223	-7.222	3.331423e+05	1.641423e+05	3.399251e+05	0.075	11.494	3	12.500	124.186	35.447
run0398	MergerID000027	22.842	-72.395	2.429332e+05	1.559332e+05	3.215984e+05	0.055	42.416	3	12.780	40.989	10.342
run0398	MergerID000031	149.348	32.738	3.064027e+05	1.644027e+05	3.396134e+05	0.069	25.882	2	14.700	969.332	300.992
run0398	MergerID000038	151.993	0.461	1.472718e+05	7.996657e+04	3.092718e+05	0.033	69.079	3	14.200	147.250	27.608
run0398	MergerID000066	-94.329	27.027	1.693879e+05	1.043879e+05	2.343879e+05	0.038	46.075	3	13.690	36.958	9.459
run0398	MergerID000076	-72.039	54.587	1.488206e+05	7.782060e+04	1.617074e+05	0.034	23.270	3	14.970	43.997	11.337
run0398	MergerID000079	-90.683	-41.477	1.900401e+05	1.160401e+05	2.407322e+05	0.043	39.014	2	13.820	694.870	202.899
run0398	MergerID000080	162.877	16.170	2.644579e+05	1.354579e+05	2.793595e+05	0.060	18.928	3	15.210	56.738	14.101
run0398	MergerID000083	91.673	-14.704	2.190263e+05	1.300263e+05	2.697172e+05	0.050	36.651	3	14.690	38.235	10.163
run0398	MergerID000127	124.385	-7.288	1.213368e+05	8.017284e+04	3.103368e+05	0.027	76.690	3	14.910	64.753	16.514
run0398	MergerID000144	-156.822	9.512	3.344773e+05	1.794773e+05	3.704580e+05	0.076	25.790	3	12.050	136.566	28.503
run0398	MergerID000145	-19.313	-27.950	3.462634e+05	1.702634e+05	3.516502e+05	0.078	10.061	3	16.150	112.873	11.476
run0398	MergerID000169	-2.134	-75.967	1.919208e+05	9.892080e+04	2.049033e+05	0.043	20.674	3	20.650	11.184	3.084
run0398	MergerID000185	-174.621	39.235	9.130603e+04	8.633686e+04	3.343060e+05	0.021	88.374	3	16.890	14.064	3.189
run0398	MergerID000199	152.981	26.097	1.754914e+05	8.749140e+04	1.819387e+05	0.040	15.368	3	26.080	8.740	2.416
run0398	MergerID000269	101.490	35.671	1.645018e+05	7.050180e+04	2.585018e+05	0.037	55.109	2	12.740	811.558	231.842
run0398	MergerID000276	96.311	0.238	1.355699e+05	7.656990e+04	1.945699e+05	0.031	48.814	3	17.320	47.279	13.350
run0398	MergerID000281	121.390	73.020	2.309849e+05	1.269849e+05	2.637076e+05	0.052	29.331	3	14.600	21.633	5.379
run0398	MergerID000283	48.905	-61.218	1.883711e+05	1.083711e+05	2.683711e+05	0.043	48.378	3	14.350	12.360	3.363
run0398	MergerID000284	146.267	36.563	1.962411e+05	1.035880e+05	4.012411e+05	0.044	67.890	2	13.990	1070.624	333.882
run0398	MergerID000291	-105.846	-7.959	1.791876e+05	9.018760e+04	1.860324e+05	0.041	15.664	3	13.660	45.001	12.668
run0398	MergerID000308	-170.490	48.557	3.506669e+05	1.726669e+05	3.565963e+05	0.079	10.485	2	12.320	1680.738	565.579
run0398	MergerID000327	-147.600	25.576	9.747595e+04	4.061168e+04	1.574760e+05	0.022	56.684	3	20.390	7.023	1.978
run0398	MergerID000347	150.017	19.820	2.419512e+05	1.439512e+05	2.976692e+05	0.055	36.570	3	16.790	32.486	8.190
run0398	MergerID000399	26.829	-46.452	2.247564e+05	1.317564e+05	3.177564e+05	0.051	47.955	3	13.420	29.624	6.064
run0398	MergerID000401	-97.795	12.857	2.039425e+05	1.079425e+05	2.238981e+05	0.046	24.661	3	15.620	22.413	6.072
run0398	MergerID000407	-47.317	-76.728	1.767307e+05	9.373070e+04	2.597307e+05	0.040	50.712	3	16.660	19.345	4.184
run0399	MergerID000007	1.717	-9.460	1.785666e+05	8.001440e+04	3.095666e+05	0.040	60.404	3	12.550	174.448	38.467
run0399	MergerID000010	89.576	-3.848	2.066035e+05	1.316035e+05	2.816035e+05	0.047	44.821	3	12.330	73.320	18.858
run0399	MergerID000012	-70.715	5.517	1.920954e+05	1.010954e+05	2.097304e+05	0.043	23.926	3	15.860	90.903	28.231
run0399	MergerID000014	-122.636	51.608	1.783622e+05	9.836220e+04	2.033335e+05	0.040	29.171	3	19.130	5.721	1.637
run0399	MergerID000026	-24.833	-45.513	3.111357e+05	1.511357e+05	3.129618e+05	0.070	6.197	3	15.480	422.060	102.617
run0399	MergerID000029	168.796	31.728	1.889727e+05	8.021058e+04	3.099727e+05	0.043	57.662	3	15.560	31.267	7.141
run0399	MergerID000033	29.150	-26.092	1.476161e+05	8.761610e+04	1.817632e+05	0.033	36.643	3	19.770	7.887	2.241
run0399	MergerID000077	23.326	17.915	9.682875e+04	4.621671e+04	1.788288e+05	0.022	63.420	2	13.260	734.343	221.665
run0399	MergerID000084	-49.216	-18.715	1.784533e+05	7.673384e+04	2.974533e+05	0.040	58.332	2	13.440	1053.891	232.065
run0399	MergerID000095	155.863	-17.170	8.809807e+04	4.309807e+04	8.904603e+04	0.020	8.379	3	34.580	11.974	3.423
run0399	MergerID000133	120.072	6.051	2.449428e+05	1.040874e+05	4.029428e+05	0.055	57.722	3	12.350	120.285	37.690
run0399	MergerID000146	-74.335	72.626	3.078702e+04	1.578702e+04	4.578702e+04	0.007	50.951	3	62.920	0.534	0.159
run0399	MergerID000157	4.918	59.219	8.289551e+04	5.289551e+04	1.126851e+05	0.019	44.325	3	24.390	5.521	1.575
run0399	MergerID000163	8.591	-39.971	1.622243e+05	8.522430e+04	1.776076e+05	0.037	24.297	3	24.720	3.923	1.095
run0399	MergerID000169	-60.578	-19.619	1.725053e+05	1.282944e+05	4.835053e+05	0.039	80.818	2	12.360	1129.034	224.065
run0399	MergerID000192	-32.159	8.784	2.919403e+05	1.459403e+05	3.014288e+05	0.066	14.472	3	13.260	215.620	58.947
run0399	MergerID000202	-17.892	-23.177	2.075993e+05	1.305993e+05	2.845993e+05	0.047	45.082	3	16.880	24.082	6.041
run0399	MergerID000208	-49.619	-49.035	2.377716e+05	1.267716e+05	2.629055e+05	0.054	25.578	2	15.110	1047.334	304.454
run0399	MergerID000211	-144.656	-48.884	1.084308e+05	6.343080e+04	1.319539e+05	0.025	35.611	3	20.760	15.790	4.354
run0399	MergerID000226	-125.503	20.477	1.372992e+05	8.729920e+04	1.872992e+05	0.031	44.597	3	17.700	9.649	2.747
run0399	MergerID000251	83.229	-28.804	1.815425e+05	9.554250e+04	1.975249e+05	0.041	23.454	3	16.090	16.705	4.539
run0399	MergerID000254	-48.161	-46.174	1.060159e+05	9.687229e+04	3.750159e+05	0.024	87.356	2	17.020	534.656	169.603
run0399	MergerID000275	-16.952	17.786	1.962132e+05	1.002132e+05	2.066730e+05	0.044	18.426	3	16.400	273.308	71.668
run0399	MergerID000298	-15.376	30.255	1.736698e+05	8.466980e+04	1.754202e+05	0.039	8.111	3	14.960	65.770	14.179
run0399	MergerID000322	168.146	52.583	3.003118e+05	1.763118e+05	3.649551e+05	0.068	35.487	3	12.910	634.355	97.909
run0399	MergerID000339	6.592	-46.136	2.067838e+05	1.257838e+05	2.599145e+05	0.047	38.380	3	18.200	10.768	2.893
run0399	MergerID000341	94.914	-4.499	9.763094e+04	4.563094e+04	1.496309e+05	0.022	53.682	3	21.420	15.616	4.179
run0399	MergerID000346	125.663	23.158	1.862333e+05	1.072333e+05	2.219481e+05	0.042	33.692	2	17.570	467.106	125.369
run0399	MergerID000347	168.420	70.423	1.640514e+05	7.405140e+04	2.540514e+05	0.037	54.343	2	16.200	944.153	317.410
run0399	MergerID000361	-128.730	15.381	9.813137e+04	5.313137e+04	1.431314e+05	0.022	50.104	3	18.650	9.105	2.692
run0399	MergerID000367	-155.676	13.050	1.942485e+05	1.102485e+05	2.782485e+05	0.044	48.896	3	14.230	37.958	9.865
run0400	MergerID000006	-146.128	-22.281	1.088243e+05	4.538849e+04	1.758243e+05	0.025	56.741	3	12.760	469.349	150.994
run0400	MergerID000021	-32.536	10.940	1.459325e+05	7.893250e+04	1.631264e+05	0.033	26.917	3	19.590	59.321	20.169
run0400	MergerID000027	-39.001	-20.150	2.141913e+05	1.101913e+05	2.276823e+05	0.048	19.975	2	17.290	741.647	188.657
run0400	MergerID000033	-163.816	36.480	1.979188e+05	1.203467e+05	4.659188e+05	0.045	73.596	3	12.210	30.202	7.340
run0400	MergerID000035	-13.291	-29.802	2.317005e+05	1.247005e+05	2.573345e+05	0.052	26.133	3	19.330	17.092	4.292
run0400	MergerID000036	-153.762	13.242	1.009089e+05	4.348850e+04	1.689089e+05	0.023	58.448	3	18.640	17.141	4.634
run0400	MergerID000059	117.068	67.028	2.900578e+05	1.490578e+05	3.080310e+05	0.066	19.818	2	12.110	1700.829	498.645
run0400	MergerID000065	81.103	-43.618	1.257305e+05	7.873050e+04	1.727305e+05	0.028	45.166	3	17.140	9.713	2.678
run0400	MergerID000080	127.285	5.579	2.128411e+05	1.368411e+05	2.831884e+05	0.048	42.787	3	13.160	121.235	26.408
run0400	MergerID000103	-23.068	-8.358	2.066420e+05	1.146420e+05	2.369970e+05	0.047	29.827	3	18.950	25.335	6.867
run0400	MergerID000111	-155.784	40.256	2.283652e+05	1.173652e+05	3.393652e+05	0.052	51.592	3	15.340	12.385	3.274
run0400	MergerID000127	147.328	60.663	1.467697e+05	1.169572e+05	4.527697e+05	0.033	83.095	2	13.830	1274.572	371.283
run0400	MergerID000145	-17.836	-64.356	2.699109e+05	1.349109e+05	2.790669e+05	0.061	14.779	2	14.140	1203.600	407.477
run0400	MergerID000186	-155.196	68.645	1.415324e+05	7.353240e+04	1.518160e+05	0.032	21.397	3	28.640	2.347	0.633
run0400	MergerID000278	-167.602	-63.853	6.402814e+04	2.994611e+04	1.160281e+05	0.014	62.469	3	27.850	4.243	1.162
run0400	MergerID000288	155.661	-2.086	1.249690e+05	8.826087e+04	3.419690e+05	0.028	79.052	3	12.950	118.081	28.359
run0400	MergerID000292	115.428	-14.493	7.537872e+04	4.337872e+04	9.076354e+04	0.017	34.651	3	33.740	7.641	2.236
run0400	MergerID000323	161.917	-63.803	1.292036e+05	7.520360e+04	1.566242e+05	0.029	35.263	3	16.350	14.139	3.870
run0400	MergerID000350	-75.949	-41.233	1.483600e+05	9.893105e+04	3.823600e+05	0.034	77.021	2	13.360	722.147	182.638
run0401	MergerID000002	-75.478	35.609	2.414181e+05	1.364181e+05	2.828496e+05	0.055	32.035	3	13.270	54.102	13.029
run0401	MergerID000058	124.109	55.228	2.111113e+05	1.101113e+05	2.285333e+05	0.048	22.742	2	19.880	382.482	80.467
run0401	MergerID000066	-125.582	55.488	2.671984e+05	1.371984e+05	2.844570e+05	0.060	20.219	3	13.530	30.943	5.603
run0401	MergerID000110	177.391	15.108	1.469963e+05	7.399630e+04	1.544092e+05	0.033	17.936	3	29.010	5.646	1.601
run0401	MergerID000129	-96.392	73.271	2.491975e+05	1.311975e+05	2.714438e+05	0.056	23.610	3	12.200	35.017	9.172
run0401	MergerID000139	115.624	42.943	2.637711e+05	1.587711e+05	3.276157e+05	0.060	37.385	2	13.510	1276.775	292.546
run0401	MergerID000143	95.379	36.742	2.088044e+05	1.218044e+05	2.524728e+05	0.047	35.032	3	13.370	104.246	18.232
run0401	MergerID000177	-70.360	44.120	8.630490e+04	3.926688e+04	1.523049e+05	0.020	61.149	3	16.430	27.685	7.152
run0401	MergerID000196	143.482	83.957	1.805081e+05	8.850810e+04	1.831210e+05	0.041	9.708	3	21.510	6.012	1.658
run0401	MergerID000227	-153.085	33.107	2.143976e+05	1.063976e+05	2.196829e+05	0.048	12.632	3	19.940	6.565	1.858
run0401	MergerID000232	141.250	35.623	1.601952e+05	9.219520e+04	1.903269e+05	0.036	33.398	3	21.580	25.448	6.144
run0401	MergerID000256	-89.820	80.461	1.295893e+05	7.558930e+04	1.571510e+05	0.029	35.297	3	22.410	4.813	1.367
run0401	MergerID000266	-87.506	-54.601	2.457125e+05	1.237125e+05	2.561575e+05	0.056	16.504	2	13.990	680.011	200.971
run0401	MergerID000277	-127.374	32.599	1.567836e+05	7.778360e+04	1.622700e+05	0.035	15.006	3	21.860	4.533	1.272
run0401	MergerID000285	138.829	40.634	1.308612e+05	1.015969e+05	3.928612e+05	0.030	82.246	2	15.350	989.514	259.814
run0401	MergerID000314	15.795	-50.556	1.148730e+05	6.887300e+04	1.434822e+05	0.026	37.858	3	31.910	1.866	0.533
run0401	MergerID000334	-178.976	-8.707	1.472165e+05	7.821650e+04	1.625893e+05	0.033	25.431	3	20.600	47.945	13.514
run0401	MergerID000350	-170.283	-20.529	1.023120e+05	4.731200e+04	1.573120e+05	0.023	53.887	2	18.500	360.083	103.469
run0401	MergerID000373	116.926	5.236	2.459948e+05	1.389948e+05	2.870465e+05	0.056	31.628	3	12.380	150.171	43.365
run0402	MergerID000029	-155.986	24.642	1.710477e+05	7.169620e+04	2.780477e+05	0.039	57.004	3	13.040	28.718	7.413
run0402	MergerID000065	57.014	-20.140	1.640522e+05	8.105220e+04	2.470522e+05	0.037	52.427	3	13.220	20.650	5.633
run0402	MergerID000073	148.498	65.317	1.810085e+05	9.800850e+04	2.029075e+05	0.041	27.253	3	23.010	7.464	2.004
run0402	MergerID000096	-4.571	-9.746	1.997408e+05	1.127408e+05	2.324846e+05	0.045	31.371	3	19.160	19.492	5.060
run0402	MergerID000120	40.926	-61.740	1.842359e+05	1.052359e+05	2.189285e+05	0.042	33.415	3	20.080	6.591	1.545
run0402	MergerID000133	-144.614	37.042	2.187656e+05	1.147656e+05	2.376171e+05	0.049	23.216	3	16.450	9.287	2.608
run0402	MergerID000177	-157.243	-48.967	1.767736e+05	1.017736e+05	2.517736e+05	0.040	48.314	3	12.890	57.597	15.156
run0402	MergerID000184	145.214	67.747	2.115621e+05	1.195621e+05	2.467676e+05	0.048	31.587	3	17.180	35.606	4.875
run0402	MergerID000191	77.433	-12.320	2.289708e+05	1.199708e+05	2.479485e+05	0.052	22.789	3	12.690	40.266	10.770
run0402	MergerID000232	50.702	-22.438	2.029350e+05	9.893500e+04	2.053578e+05	0.046	8.823	3	14.970	13.525	3.784
run0402	MergerID000234	175.559	5.579	2.029347e+05	1.139347e+05	2.358606e+05	0.046	31.223	3	17.340	44.630	11.724
run0402	MergerID000251	114.504	-0.108	1.913147e+05	9.831470e+04	2.843147e+05	0.043	51.711	3	13.810	94.778	29.621
run0402	MergerID000298	-24.222	44.874	1.623803e+05	9.538030e+04	2.293803e+05	0.037	47.780	3	12.090	39.781	10.871
run0402	MergerID000305	108.839	-24.938	1.376779e+05	7.667790e+04	1.589838e+05	0.031	30.552	3	17.960	19.894	5.503
run0402	MergerID000318	-114.120	10.262	1.589820e+05	8.798200e+04	1.823546e+05	0.036	29.838	3	15.520	17.702	4.944
run0402	MergerID000356	38.463	-10.268	2.371673e+05	1.171673e+05	2.417296e+05	0.054	11.176	2	12.350	310.303	66.524
run0402	MergerID000369	-27.032	-0.101	2.117785e+05	1.327785e+05	2.907785e+05	0.048	45.195	3	13.690	111.220	24.651
run0403	MergerID000010	5.363	-16.020	2.959647e+05	1.799647e+05	3.711540e+05	0.067	38.190	3	13.200	53.027	10.980
run0403	MergerID000035	166.531	-6.541	2.961349e+05	1.601349e+05	3.316011e+05	0.067	27.124	3	12.440	217.495	58.383
run0403	MergerID000045	46.703	-22.157	1.620786e+05	8.107860e+04	1.676033e+05	0.037	14.814	3	18.410	7.883	2.184
run0403	MergerID000066	49.487	-75.691	2.833878e+05	1.433878e+05	2.959547e+05	0.064	16.848	3	14.240	24.665	4.848
run0403	MergerID000072	-62.063	-10.935	1.203565e+05	1.183896e+05	4.583565e+05	0.027	89.526	3	14.070	251.139	41.060
run0403	MergerID000093	110.223	72.348	2.312253e+05	1.202253e+05	2.488549e+05	0.052	21.897	3	17.470	34.771	5.337
run0403	MergerID000131	123.290	40.386	1.539050e+05	7.990500e+04	1.655267e+05	0.035	21.796	2	23.820	265.046	77.844
run0403	MergerID000149	99.628	43.585	1.393650e+05	5.968892e+04	2.313650e+05	0.032	58.128	2	13.310	1021.945	252.627
run0403	MergerID000151	94.201	-27.403	1.159366e+05	6.593660e+04	1.659366e+05	0.026	48.839	3	18.230	13.054	3.587
run0403	MergerID000155	152.869	53.728	2.243617e+05	1.149539e+05	4.443617e+05	0.051	66.606	2	12.050	1398.368	390.324
run0403	MergerID000171	-149.850	47.095	1.254956e+05	6.828673e+04	2.644956e+05	0.028	69.167	3	12.690	22.708	5.300
run0403	MergerID000212	-67.736	-34.910	2.334406e+05	1.234406e+05	2.555637e+05	0.053	24.290	2	15.120	621.903	197.168
run0403	MergerID000219	-142.889	-45.420	1.158097e+05	6.180970e+04	1.292693e+05	0.026	26.745	3	19.880	23.554	6.765
run0403	MergerID000225	-90.193	26.091	1.639573e+05	9.395730e+04	1.951632e+05	0.037	33.577	3	15.630	16.819	4.560
run0403	MergerID000230	-31.745	61.120	4.661602e+04	3.068943e+04	1.186160e+05	0.011	76.558	3	24.730	7.622	1.763
run0403	MergerID000243	9.745	39.635	1.196224e+05	6.962240e+04	1.438809e+05	0.027	34.551	3	18.970	32.169	8.604
run0403	MergerID000285	-43.153	-4.808	2.884724e+05	1.394724e+05	2.891502e+05	0.065	3.925	3	14.720	75.277	18.523
run0403	MergerID000326	122.512	17.157	2.228058e+05	1.358058e+05	2.815982e+05	0.050	38.830	2	12.690	1458.640	425.784
run0403	MergerID000353	177.838	67.937	3.352373e+05	1.772373e+05	3.655281e+05	0.076	23.746	3	12.020	451.914	23.589
run0403	MergerID000355	-26.254	0.041	1.657674e+05	8.676740e+04	1.799218e+05	0.037	23.115	3	20.680	23.670	6.233
run0403	MergerID000376	124.074	72.142	1.338005e+05	7.680050e+04	1.597713e+05	0.030	33.876	3	24.960	5.103	1.423
run0404	MergerID000011	-36.886	21.194	1.014516e+05	5.421004e+04	2.104516e+05	0.023	68.407	3	16.990	23.594	6.667
run0404	MergerID000030	13.144	-35.478	3.668201e+05	1.808201e+05	3.745072e+05	0.083	11.659	2	12.210	966.486	226.740
run0404	MergerID000038	128.157	13.988	2.792585e+05	1.582585e+05	3.274468e+05	0.063	32.115	2	13.560	1196.098	365.670
run0404	MergerID000049	-55.784	-36.819	2.062392e+05	8.508703e+04	3.292392e+05	0.047	56.160	2	14.410	778.222	212.486
run0404	MergerID000066	-11.773	9.365	2.080956e+05	1.310956e+05	2.703519e+05	0.047	41.003	3	13.810	113.698	21.189
run0404	MergerID000097	-140.582	50.736	2.274334e+05	1.284334e+05	2.656268e+05	0.051	31.719	3	15.690	10.737	2.820
run0404	MergerID000109	137.032	34.395	1.897163e+05	8.963360e+04	3.467163e+05	0.043	62.945	2	13.630	1036.816	249.913
run0404	MergerID000121	61.062	-61.678	1.271703e+05	7.817030e+04	1.619502e+05	0.029	39.441	3	21.340	4.664	1.356
run0404	MergerID000137	142.995	-43.657	1.232564e+05	6.725640e+04	1.405932e+05	0.028	29.234	3	14.160	60.314	12.639
run0404	MergerID000150	73.113	-24.647	1.506468e+05	8.364680e+04	1.738570e+05	0.034	30.490	3	19.250	10.027	2.854
run0404	MergerID000164	-65.903	-57.635	2.066525e+05	9.965250e+04	3.136525e+05	0.047	53.146	2	13.420	1216.858	271.079
run0404	MergerID000181	18.995	27.184	1.085592e+05	5.555920e+04	1.160712e+05	0.025	20.901	2	21.300	254.542	71.865
run0404	MergerID000190	75.044	-45.761	1.471962e+05	6.476920e+04	2.511962e+05	0.033	59.501	3	13.390	18.051	4.785
run0404	MergerID000193	-38.325	-22.682	2.244341e+05	1.364341e+05	2.828330e+05	0.051	38.593	2	16.460	742.683	185.772
run0404	MergerID000213	-39.736	-28.300	1.932243e+05	1.032243e+05	2.129057e+05	0.044	25.134	3	21.600	26.453	4.991
run0404	MergerID000261	-22.007	-43.582	1.058269e+05	6.382690e+04	1.329114e+05	0.024	38.314	3	34.520	4.482	1.238
run0404	MergerID000262	-19.504	-23.463	4.059727e+05	2.029727e+05	4.193427e+05	0.092	14.566	3	12.250	125.707	16.501
run0404	MergerID000275	18.092	38.751	1.565767e+05	9.557670e+04	1.974177e+05	0.035	38.634	3	14.280	47.099	12.793
run0404	MergerID000276	-170.197	2.952	2.444118e+05	1.184118e+05	3.704118e+05	0.055	53.033	2	12.340	1413.292	320.138
run0404	MergerID000288	-177.977	-5.380	2.353159e+05	1.313159e+05	2.723121e+05	0.053	30.775	3	13.510	155.381	25.569
run0404	MergerID000297	135.615	49.432	2.759828e+05	1.229828e+05	4.289828e+05	0.062	54.606	2	12.640	1305.115	300.034
