# Simulated BNS merger with GW detection; this is based on Patricelli et al . 2016, 2018
#run	MergerID	RA	Dec	Distance	redshift	theta	n det	SNR	90%C.R.	50%C.R.
# 
run0193	MergerID000266	163.252	2.378	2.021695e+05	0.046	23.435	3	19.370	34.311	8.891
run0193	MergerID000279	32.759	57.109	2.116667e+05	0.048	33.599	3	13.600	85.769	23.464
run0193	MergerID000288	133.212	-19.429	1.209196e+05	0.027	41.660	3	18.340	25.207	7.075
run0193	MergerID000324	-170.653	-21.788	1.191079e+05	0.027	58.183	2	16.400	461.598	126.287
run0193	MergerID000342	38.099	-19.768	7.654073e+04	0.017	57.084	3	25.420	4.040	1.167
run0193	MergerID000362	-143.692	37.742	2.418834e+05	0.055	34.937	3	12.570	21.920	5.757
run0193	MergerID000377	-4.157	-30.604	3.259351e+05	0.074	6.171	3	13.900	36.806	7.532
run0193	MergerID000408	155.930	36.155	3.505597e+05	0.079	32.102	2	12.270	1298.545	364.516
run0193	MergerID000457	-37.850	14.555	2.414926e+05	0.055	12.476	3	13.110	84.700	25.366
run0193	MergerID000468	172.664	35.413	2.860628e+05	0.065	35.255	2	14.140	963.627	210.453
run0194	MergerID000078	14.186	-4.070	2.481850e+05	0.056	23.467	3	13.450	288.760	50.177
run0194	MergerID000088	-121.566	-53.238	1.757642e+05	0.040	28.785	3	13.320	72.343	16.845
run0194	MergerID000096	-133.429	61.133	2.599156e+05	0.059	23.085	3	12.820	62.459	15.376
run0194	MergerID000097	-111.786	18.869	2.010561e+05	0.045	24.369	3	12.530	28.648	7.613
run0194	MergerID000105	161.599	16.825	1.410347e+05	0.032	31.500	3	27.130	7.916	2.307
run0194	MergerID000109	168.839	-24.895	1.959473e+05	0.044	28.773	3	15.180	89.244	25.923
run0194	MergerID000133	-77.909	21.631	2.236286e+05	0.051	16.426	3	15.400	35.024	8.930
run0194	MergerID000144	-38.505	-76.187	1.482481e+05	0.034	36.390	3	20.200	9.644	2.433
run0194	MergerID000146	128.005	-30.289	1.102874e+05	0.025	60.921	3	13.170	62.934	16.156
run0194	MergerID000148	69.142	-70.852	1.884927e+05	0.043	6.333	3	15.100	11.076	3.015
run0194	MergerID000154	57.243	-35.121	1.599912e+05	0.036	42.791	3	17.160	11.327	3.146
run0194	MergerID000175	29.945	-62.404	2.371974e+05	0.054	50.695	3	12.490	57.939	12.039
run0194	MergerID000189	-53.506	-40.396	2.538430e+05	0.057	27.107	2	13.570	1280.290	336.609
run0194	MergerID000199	16.891	-58.488	8.558237e+04	0.019	71.267	3	22.690	7.183	1.505
run0194	MergerID000203	178.359	77.464	2.950267e+05	0.067	35.188	3	12.830	22.445	5.476
run0194	MergerID000220	-27.452	-7.388	2.264115e+05	0.051	34.067	2	15.510	751.522	185.458
run0194	MergerID000248	52.778	-9.575	1.772725e+05	0.040	15.027	2	13.980	137.041	27.051
run0194	MergerID000251	119.689	22.043	1.922994e+05	0.043	18.811	2	19.430	654.767	151.899
run0194	MergerID000261	-118.963	-45.623	8.795512e+04	0.020	65.833	3	14.150	57.544	15.242
run0194	MergerID000262	29.467	57.487	2.189007e+05	0.050	12.198	3	13.010	48.702	11.812
run0194	MergerID000290	37.101	-83.643	1.271878e+05	0.029	82.909	2	12.660	999.114	257.860
run0194	MergerID000327	172.339	28.458	2.630355e+05	0.059	41.364	2	12.580	1281.287	352.818
run0194	MergerID000328	-164.818	-38.213	1.998738e+05	0.045	11.741	2	13.810	839.844	244.641
run0194	MergerID000334	-105.001	89.530	5.058571e+04	0.011	77.463	3	28.320	3.565	0.763
run0194	MergerID000345	-179.269	-70.963	1.792221e+05	0.041	44.239	3	14.610	17.706	4.890
run0194	MergerID000420	-62.761	-46.899	1.832258e+05	0.041	47.966	3	14.670	212.525	58.580
run0194	MergerID000428	99.255	-10.522	1.791637e+05	0.041	52.021	3	13.510	46.371	12.186
run0194	MergerID000457	9.744	-37.993	1.120089e+05	0.025	31.968	3	32.880	2.115	0.601
run0195	MergerID000022	159.306	-21.804	1.264619e+05	0.029	58.893	3	14.100	90.211	23.920
run0195	MergerID000049	153.291	33.321	3.134354e+05	0.071	19.390	3	14.980	468.549	127.350
run0195	MergerID000069	138.189	-23.387	1.462205e+05	0.033	11.854	3	19.330	22.450	6.246
run0195	MergerID000089	-115.022	-48.122	1.924874e+05	0.044	35.609	3	13.210	64.927	15.773
run0195	MergerID000111	-44.332	-69.582	3.371599e+05	0.076	7.099	3	12.150	468.264	134.644
run0195	MergerID000154	174.739	-38.107	1.869383e+05	0.042	36.226	3	13.430	159.210	33.464
run0195	MergerID000186	-34.151	-16.643	2.602831e+05	0.059	32.202	2	14.870	1021.578	339.180
run0195	MergerID000188	18.497	-16.630	2.479783e+05	0.056	19.879	3	14.540	163.629	23.635
run0195	MergerID000225	-159.460	29.515	2.636034e+05	0.060	35.891	2	12.090	1626.551	419.594
run0195	MergerID000258	40.286	-45.313	1.913408e+05	0.043	28.125	3	18.880	6.783	1.961
run0195	MergerID000291	-85.235	26.934	1.482683e+05	0.034	58.449	3	12.250	39.898	10.272
run0195	MergerID000304	-51.904	-53.698	2.718774e+05	0.061	34.036	2	13.450	1276.618	354.497
run0195	MergerID000314	29.872	47.133	1.580015e+05	0.036	25.832	3	13.170	41.535	10.805
run0195	MergerID000341	112.413	25.260	9.201432e+04	0.021	76.213	2	17.390	844.382	190.284
run0195	MergerID000392	27.320	-25.410	2.373954e+05	0.054	23.047	3	16.040	14.621	3.958
run0195	MergerID000405	162.143	-12.240	1.244461e+05	0.028	24.288	3	24.120	21.262	5.726
run0195	MergerID000420	-91.121	37.634	2.444207e+05	0.055	25.973	3	12.880	63.763	14.612
run0195	MergerID000442	-20.906	4.979	2.564970e+05	0.058	31.027	3	13.800	59.067	11.477
run0195	MergerID000443	162.213	11.306	2.730573e+05	0.062	39.454	3	13.760	116.344	27.434
run0195	MergerID000446	-15.991	-8.364	2.409730e+05	0.054	26.289	3	16.260	25.571	6.866
run0195	MergerID000448	-165.172	32.548	2.008299e+05	0.045	55.679	3	12.160	31.882	7.807
run0196	MergerID000005	-160.953	-10.241	1.054816e+05	0.024	27.425	2	23.120	202.191	57.544
run0196	MergerID000020	-63.640	2.592	1.344147e+05	0.030	31.941	3	21.190	35.775	10.596
run0196	MergerID000022	-39.998	-8.948	1.123856e+05	0.025	43.822	3	24.840	11.595	3.276
run0196	MergerID000067	101.778	24.581	1.620412e+05	0.037	35.406	3	17.880	85.464	20.887
run0196	MergerID000083	170.219	18.379	2.952878e+05	0.067	34.705	2	12.950	902.228	191.084
run0196	MergerID000089	148.259	-80.108	1.775644e+05	0.040	46.717	3	12.110	44.991	11.885
run0196	MergerID000105	-19.710	-16.981	1.245471e+05	0.028	75.058	3	12.320	66.547	14.114
run0196	MergerID000107	13.355	-23.536	2.612352e+05	0.059	11.633	3	15.080	20.463	5.360
run0196	MergerID000125	109.379	30.438	2.441592e+05	0.055	43.407	3	12.120	385.800	106.682
run0196	MergerID000171	-123.679	-82.705	1.821875e+05	0.041	42.430	3	13.570	30.757	6.546
run0196	MergerID000180	88.524	8.352	1.169250e+05	0.026	35.885	3	18.840	37.165	11.026
run0196	MergerID000185	129.103	-28.910	9.713153e+04	0.022	41.191	3	19.080	16.110	4.626
run0196	MergerID000204	91.549	-35.221	1.563799e+05	0.035	57.525	3	12.380	95.804	24.864
run0196	MergerID000211	-168.141	74.824	1.969712e+05	0.045	17.251	3	19.990	7.600	2.023
run0196	MergerID000224	-160.490	32.017	7.436515e+04	0.017	32.803	3	45.880	1.027	0.298
run0196	MergerID000234	165.498	16.718	2.815175e+05	0.064	39.056	3	12.910	125.586	16.429
run0196	MergerID000251	100.185	-12.626	1.319509e+05	0.030	33.247	3	19.490	16.011	4.422
run0196	MergerID000252	10.459	-15.529	2.146248e+05	0.049	30.815	3	16.140	23.544	5.882
run0196	MergerID000293	-169.593	39.133	3.840855e+05	0.087	16.749	3	13.580	596.594	157.669
run0196	MergerID000296	32.079	71.783	5.636551e+04	0.013	24.209	3	51.700	0.877	0.257
run0196	MergerID000316	-117.904	-61.264	2.412675e+05	0.055	11.022	3	14.530	42.309	10.691
run0196	MergerID000321	-81.789	22.063	1.666527e+05	0.038	45.297	3	14.530	43.437	11.340
run0196	MergerID000338	-57.924	-4.106	6.929158e+04	0.016	86.229	3	21.530	41.499	10.963
run0196	MergerID000340	-71.982	-64.469	1.336592e+05	0.030	49.257	3	21.350	14.524	3.892
run0196	MergerID000344	-33.671	-34.103	1.446722e+05	0.033	56.792	2	17.620	671.225	175.019
run0196	MergerID000365	-14.452	-67.838	6.936206e+04	0.016	68.709	3	22.360	6.082	1.469
run0196	MergerID000369	-4.062	-26.521	2.573973e+05	0.058	46.271	3	14.290	51.849	12.406
run0196	MergerID000372	32.501	-59.399	2.326390e+05	0.053	10.023	3	17.630	14.559	2.994
run0196	MergerID000383	-133.977	60.340	3.501763e+04	0.008	68.453	3	50.840	0.562	0.167
run0196	MergerID000414	-172.146	-65.025	1.348514e+05	0.030	56.547	3	16.040	33.397	9.339
run0196	MergerID000418	-39.965	-74.679	1.519673e+05	0.034	72.688	3	14.500	237.022	67.576
run0196	MergerID000448	169.000	56.311	2.337597e+05	0.053	42.327	2	13.720	1084.643	279.590
run0197	MergerID000004	-105.466	-65.890	1.865783e+05	0.042	16.262	3	19.420	10.699	2.850
run0197	MergerID000042	-177.713	0.814	2.422624e+05	0.055	36.296	3	14.490	119.121	22.812
run0197	MergerID000043	53.052	-43.568	1.610851e+05	0.036	47.145	3	17.770	7.096	1.961
run0197	MergerID000060	167.102	31.926	3.545966e+05	0.080	18.244	2	12.190	1281.851	272.600
run0197	MergerID000096	-61.571	-76.828	2.692393e+05	0.061	26.432	3	13.300	46.759	8.458
run0197	MergerID000131	-166.848	8.746	2.181580e+05	0.049	32.799	2	13.540	673.454	161.866
run0197	MergerID000142	-101.472	-44.480	8.456111e+04	0.019	67.625	3	15.080	51.849	12.475
run0197	MergerID000145	116.622	-33.787	9.748222e+04	0.022	9.189	3	24.530	13.027	3.713
run0197	MergerID000148	70.088	-37.913	1.663045e+05	0.038	63.761	3	13.050	20.752	5.420
run0197	MergerID000154	96.134	27.781	1.492790e+05	0.034	35.829	3	18.260	38.999	9.397
run0197	MergerID000158	3.167	-78.954	1.295480e+05	0.029	71.831	3	13.430	19.287	4.642
run0197	MergerID000161	-175.133	69.849	8.026767e+04	0.018	79.626	3	14.480	13.135	3.565
run0197	MergerID000185	43.005	-41.618	1.875651e+05	0.042	54.906	3	12.310	27.790	5.650
run0197	MergerID000190	53.708	-16.780	2.281288e+05	0.052	27.919	3	12.280	26.018	7.096
run0197	MergerID000193	-23.378	-42.308	2.252372e+05	0.051	53.790	2	13.420	1136.666	340.438
run0197	MergerID000226	133.336	5.128	3.093440e+05	0.070	19.401	3	14.120	159.958	37.447
run0197	MergerID000245	51.294	-65.933	2.203955e+05	0.050	32.678	3	14.880	16.663	4.012
run0197	MergerID000246	1.856	-30.079	2.605763e+05	0.059	42.530	3	12.410	37.285	8.938
run0197	MergerID000255	73.477	-2.739	1.464412e+05	0.033	35.370	3	15.360	36.531	10.143
run0197	MergerID000292	-51.727	-12.337	1.413524e+05	0.032	32.034	3	23.970	18.142	4.814
run0197	MergerID000296	123.846	47.021	3.359164e+05	0.076	26.116	2	13.590	945.110	180.960
run0197	MergerID000301	-130.679	51.932	2.311564e+05	0.052	49.234	3	12.080	50.040	10.808
run0197	MergerID000308	30.030	-25.121	2.500223e+05	0.057	20.625	3	14.200	20.224	5.461
run0197	MergerID000321	-159.203	29.191	2.717991e+05	0.061	38.704	3	13.550	53.718	11.855
run0197	MergerID000323	-100.836	20.897	2.151207e+05	0.049	19.830	3	13.770	23.022	6.322
run0197	MergerID000325	-29.049	-35.035	2.378852e+05	0.054	55.952	2	12.470	1216.661	322.446
run0197	MergerID000353	-9.457	-65.980	2.334912e+05	0.053	30.249	3	14.870	26.739	5.460
run0197	MergerID000354	-159.096	8.893	1.120060e+05	0.025	33.387	3	23.840	11.402	3.030
run0197	MergerID000372	-98.978	-55.936	7.655327e+04	0.017	65.044	3	20.250	17.980	4.585
run0197	MergerID000379	-118.033	63.848	1.396510e+05	0.032	44.412	3	19.070	8.825	1.851
run0197	MergerID000381	-46.645	-14.852	2.268452e+05	0.051	28.797	3	14.610	366.352	75.353
run0197	MergerID000393	-42.931	-54.765	2.908943e+05	0.066	28.834	2	12.880	1216.202	304.126
run0197	MergerID000429	68.928	70.338	2.070829e+05	0.047	46.675	3	12.600	67.789	14.947
run0197	MergerID000449	4.197	-58.411	1.544223e+05	0.035	28.707	3	25.940	4.504	1.127
run0198	MergerID000013	-150.377	-36.017	6.980908e+04	0.016	47.834	3	24.410	19.214	5.408
run0198	MergerID000047	-125.739	35.963	1.687763e+05	0.038	57.521	3	12.870	19.082	5.116
run0198	MergerID000132	123.022	37.550	3.514220e+05	0.079	12.163	2	12.030	1008.713	242.215
run0198	MergerID000147	-40.372	-67.916	3.105975e+05	0.070	21.908	3	13.360	273.046	75.943
run0198	MergerID000148	130.235	-6.207	9.603595e+04	0.022	45.447	3	26.500	34.409	7.958
run0198	MergerID000153	-43.690	-44.523	3.425492e+05	0.077	14.219	2	12.810	1297.548	368.660
run0198	MergerID000156	-67.577	13.217	2.397234e+05	0.054	28.828	3	12.810	151.470	23.923
run0198	MergerID000168	-67.744	-56.561	1.540036e+05	0.035	20.688	3	25.450	13.702	3.469
run0198	MergerID000172	-44.509	-23.801	1.681638e+05	0.038	34.645	2	21.380	575.690	164.292
run0198	MergerID000178	67.025	-46.731	1.256843e+05	0.028	43.881	3	20.170	5.123	1.417
run0198	MergerID000200	-12.867	-69.988	3.046868e+05	0.069	5.802	3	14.240	22.005	5.123
run0198	MergerID000212	147.653	34.998	3.227626e+05	0.073	16.120	2	13.580	1167.405	366.824
run0198	MergerID000226	-20.636	-24.387	1.276073e+05	0.029	52.618	3	22.820	12.618	3.481
run0198	MergerID000232	161.274	63.121	3.047610e+05	0.069	36.845	3	14.170	412.159	86.605
run0198	MergerID000257	-24.652	-4.289	2.397940e+05	0.054	46.544	2	12.420	1205.593	332.150
run0198	MergerID000265	-78.122	-17.039	1.575021e+05	0.036	39.067	3	16.890	66.206	17.596
run0198	MergerID000297	76.394	-34.283	1.644054e+05	0.037	61.276	3	12.510	26.495	6.926
run0198	MergerID000303	138.993	55.734	1.652414e+05	0.037	61.855	3	17.320	77.651	18.055
run0198	MergerID000394	-48.838	15.513	2.195760e+05	0.050	22.861	3	13.470	156.630	40.988
run0198	MergerID000437	32.151	17.219	1.013058e+05	0.023	21.080	3	19.520	33.181	7.679
run0198	MergerID000441	-41.805	-45.235	2.954905e+05	0.067	13.352	2	13.700	1054.546	272.102
run0199	MergerID000048	178.179	37.663	1.668896e+05	0.038	52.870	3	17.670	12.526	3.326
run0199	MergerID000055	6.829	-59.075	2.194748e+05	0.050	15.884	3	20.490	6.540	1.677
run0199	MergerID000085	27.480	-43.102	3.248707e+05	0.073	37.786	3	13.060	28.615	6.469
run0199	MergerID000112	-20.813	0.014	5.925174e+04	0.013	60.517	3	31.980	7.532	2.190
run0199	MergerID000114	147.286	42.242	1.857801e+05	0.042	86.474	2	13.330	1092.485	289.543
run0199	MergerID000119	139.141	45.154	1.988860e+05	0.045	29.438	2	19.900	474.712	94.434
run0199	MergerID000175	42.287	-52.281	1.915580e+05	0.043	47.012	3	14.720	20.302	4.155
run0199	MergerID000189	129.039	17.324	1.964077e+05	0.044	54.287	3	13.880	96.355	20.225
run0199	MergerID000214	135.000	10.753	2.785489e+05	0.063	41.100	2	12.110	1651.153	567.153
run0199	MergerID000215	-117.687	76.561	1.869592e+05	0.042	6.345	3	18.850	10.182	2.427
run0199	MergerID000262	147.780	16.103	1.358863e+05	0.031	7.571	3	30.920	6.637	1.920
run0199	MergerID000267	138.455	-12.073	1.798729e+05	0.041	34.600	3	13.450	242.769	53.289
run0199	MergerID000278	-100.204	28.607	2.175000e+05	0.049	3.500	3	14.600	18.396	4.936
run0199	MergerID000326	-164.036	24.827	1.498099e+05	0.034	46.360	3	18.670	10.039	2.724
run0199	MergerID000366	-143.260	-51.522	1.509797e+05	0.034	36.722	3	16.410	33.687	9.062
run0199	MergerID000382	112.146	17.058	8.409496e+04	0.019	66.859	3	24.580	26.023	6.487
run0199	MergerID000410	-52.460	27.504	2.038060e+05	0.046	8.640	3	13.490	50.600	13.632
run0199	MergerID000441	-81.795	-58.769	2.877356e+05	0.065	10.665	3	12.810	569.907	146.627
run0199	MergerID000448	41.762	40.669	1.664706e+05	0.038	36.607	3	13.000	91.342	26.143
run0199	MergerID000451	-57.714	-3.330	1.641871e+05	0.037	37.642	3	17.870	53.741	15.540
run0199	MergerID000493	93.680	-29.972	5.866435e+04	0.013	54.324	3	32.730	3.458	1.044
run0200	MergerID000008	-132.162	44.483	2.302638e+05	0.052	34.688	3	13.010	17.240	4.530
run0200	MergerID000016	-34.753	-39.401	2.738422e+05	0.062	34.917	2	13.250	1192.636	345.002
run0200	MergerID000073	101.669	-11.352	1.578220e+05	0.036	62.252	3	13.560	50.171	12.980
run0200	MergerID000099	32.228	-68.235	2.370977e+05	0.054	20.712	3	17.940	13.123	2.615
run0200	MergerID000117	162.450	80.201	2.344858e+05	0.053	44.474	2	12.660	1312.918	326.485
run0200	MergerID000139	179.084	13.276	1.916059e+05	0.043	19.135	3	19.710	17.101	4.466
run0200	MergerID000148	138.671	-23.349	1.595088e+05	0.036	44.943	3	13.250	69.845	16.376
run0200	MergerID000191	157.688	22.784	2.865288e+05	0.065	36.143	2	12.360	1266.638	326.590
run0200	MergerID000206	-57.963	59.101	6.624234e+04	0.015	89.579	2	16.790	954.159	193.982
run0200	MergerID000211	174.248	-33.859	9.904500e+04	0.022	53.747	3	16.770	70.612	16.871
run0200	MergerID000215	-1.833	-59.910	2.162206e+05	0.049	37.132	3	17.620	12.877	3.357
run0200	MergerID000230	-16.554	38.490	9.825598e+04	0.022	11.791	3	22.630	8.436	2.358
run0200	MergerID000235	166.993	62.382	2.217147e+05	0.050	15.974	3	17.890	13.268	3.221
run0200	MergerID000238	137.661	38.200	1.795375e+05	0.041	55.877	2	15.600	870.190	207.843
run0200	MergerID000264	39.124	49.149	1.855111e+05	0.042	39.314	3	12.190	65.911	16.950
run0200	MergerID000286	-104.495	11.403	1.961090e+05	0.044	38.792	3	13.120	28.013	7.529
run0200	MergerID000289	17.822	34.362	1.829643e+05	0.041	24.094	3	12.620	93.191	22.963
run0200	MergerID000306	-36.716	-13.002	1.627613e+05	0.037	58.342	2	13.660	1026.509	268.430
run0200	MergerID000321	151.633	-18.131	1.233962e+05	0.028	61.935	3	14.530	74.992	20.730
run0200	MergerID000334	-151.941	-31.448	1.545785e+05	0.035	29.049	3	13.450	94.539	25.244
run0200	MergerID000364	-20.690	-55.882	4.505305e+04	0.010	67.470	3	41.640	1.703	0.487
run0200	MergerID000373	148.383	80.659	2.482217e+05	0.056	42.820	3	13.020	24.980	5.578
run0200	MergerID000380	-72.053	24.234	7.866041e+04	0.018	75.311	3	15.830	56.964	13.730
run0200	MergerID000382	141.946	52.680	1.752588e+05	0.040	64.071	2	12.850	1259.413	349.041
run0200	MergerID000385	-164.157	-42.555	8.182885e+04	0.019	57.927	3	20.280	19.933	5.542
run0200	MergerID000418	19.123	-36.616	3.474370e+05	0.079	22.817	3	12.860	23.258	5.936
run0200	MergerID000423	-45.673	-33.892	1.014890e+05	0.023	27.378	3	37.290	6.106	1.706
run0200	MergerID000425	116.678	-39.485	1.663437e+05	0.038	27.984	2	13.880	274.315	57.052
run0200	MergerID000432	85.013	-22.882	1.345364e+05	0.030	37.080	3	20.330	9.216	2.619
run0200	MergerID000443	-22.792	-54.122	3.610122e+05	0.082	30.009	3	12.410	200.627	17.976
run0201	MergerID000003	-15.155	-28.907	1.665170e+05	0.038	52.765	3	16.340	123.652	16.402
run0201	MergerID000025	161.619	-70.276	1.027546e+05	0.023	61.197	3	14.240	24.739	6.905
run0201	MergerID000027	-103.126	-51.811	2.112596e+05	0.048	34.014	3	13.260	55.161	13.855
run0201	MergerID000041	-140.758	35.584	1.084369e+05	0.025	67.878	3	14.400	16.921	4.451
run0201	MergerID000044	146.151	48.701	3.199072e+05	0.072	32.716	2	13.470	1129.584	334.144
run0201	MergerID000048	160.229	51.287	2.266637e+05	0.051	44.214	2	15.220	864.971	235.514
run0201	MergerID000057	-51.046	-17.393	2.815038e+05	0.064	17.818	2	14.540	1174.591	379.413
run0201	MergerID000059	34.607	-19.283	1.162956e+05	0.026	45.354	3	20.460	8.026	2.338
run0201	MergerID000110	-26.032	-50.142	2.628009e+05	0.059	33.997	2	15.530	958.001	239.120
run0201	MergerID000117	19.623	2.724	1.323522e+05	0.030	20.573	3	22.070	44.437	10.675
run0201	MergerID000121	153.653	-64.897	1.284828e+05	0.029	24.837	3	18.130	9.412	2.452
run0201	MergerID000124	-7.730	-40.821	3.401624e+05	0.077	35.030	2	12.410	1242.469	328.583
run0201	MergerID000142	45.536	43.188	1.102195e+05	0.025	63.573	3	14.220	66.180	19.720
run0201	MergerID000157	-157.571	-41.656	1.620523e+05	0.037	11.197	3	15.440	214.558	67.524
run0201	MergerID000165	-94.550	24.633	2.090998e+05	0.047	21.234	3	14.460	21.513	5.705
run0201	MergerID000167	153.738	34.729	2.870280e+05	0.065	40.476	2	12.980	1271.477	409.628
run0201	MergerID000178	134.226	29.393	1.405288e+05	0.032	82.306	2	14.730	943.248	272.679
run0201	MergerID000185	19.627	-75.121	2.826523e+05	0.064	20.053	3	13.580	31.556	6.759
run0201	MergerID000190	-169.124	32.506	1.542526e+05	0.035	43.368	3	21.470	6.947	1.921
run0201	MergerID000203	149.813	5.222	2.274843e+05	0.051	37.934	2	13.470	1399.942	432.656
run0201	MergerID000213	38.852	-20.541	5.198806e+04	0.012	49.474	3	41.560	1.735	0.521
run0201	MergerID000232	-178.767	-1.595	8.183316e+04	0.019	59.348	3	24.800	16.718	4.355
run0201	MergerID000233	-5.780	-29.688	4.174740e+05	0.094	20.147	3	12.080	130.999	26.854
run0201	MergerID000246	107.147	20.011	2.810659e+05	0.064	24.991	3	13.690	273.321	73.504
run0201	MergerID000279	113.885	30.958	1.369917e+05	0.031	77.749	2	12.650	1494.415	388.226
run0201	MergerID000287	-142.334	28.297	2.208072e+05	0.050	34.541	3	14.010	16.369	4.342
run0201	MergerID000324	-26.004	-16.432	2.796174e+05	0.063	44.188	2	14.250	1025.525	290.750
run0201	MergerID000368	-21.774	-20.609	1.593040e+05	0.036	57.823	2	16.000	879.999	227.278
run0201	MergerID000370	-16.551	-21.920	2.973895e+05	0.067	33.131	3	12.520	103.273	13.640
run0201	MergerID000401	165.113	16.504	1.419592e+05	0.032	31.509	3	25.810	92.126	18.169
run0201	MergerID000409	-44.802	-46.388	1.244449e+05	0.028	69.155	3	17.170	137.513	38.473
run0201	MergerID000464	38.759	-8.912	1.900000e+05	0.043	15.324	3	14.650	21.963	5.864
run0201	MergerID000474	-178.868	81.005	2.824680e+05	0.064	8.213	3	12.400	23.238	5.619
run0201	MergerID000475	155.252	51.882	2.458391e+05	0.056	52.084	2	12.380	1233.342	325.436
run0202	MergerID000002	94.380	29.689	1.899179e+05	0.043	37.406	3	13.380	114.082	23.684
run0202	MergerID000012	-158.679	30.985	2.682281e+05	0.061	31.526	3	14.550	18.257	4.707
run0202	MergerID000046	-11.915	25.625	2.061965e+05	0.047	38.531	3	12.260	502.737	145.198
run0202	MergerID000049	139.036	14.486	1.174185e+05	0.027	74.119	3	18.890	40.529	10.940
run0202	MergerID000051	65.391	-79.804	1.419274e+05	0.032	55.861	3	14.700	14.073	3.383
run0202	MergerID000073	-149.747	-7.410	1.167529e+05	0.026	55.065	3	12.030	208.073	47.745
run0202	MergerID000076	6.407	-40.340	3.234145e+05	0.073	15.947	3	14.260	19.225	4.824
